ID_REF	GSM177105	GSM177106	GSM177107	GSM177108	GSM177109	GSM177110	GSM177111	GSM177112	GSM177113	GSM177114	GSM177118	GSM177115	GSM177116	GSM177117
yvrI	66.62538225	34.55924991	69.98626928	28.12926595	97.34264021	139.198514	50.63278728	252.3006303	72.10363062	158.9027189	128.5334455	64.48984067	106.1529019	151.4817308
yvrL	72.10363062	43.23117071	51.80430186	32.87684606	110.8911176	104.4015991	28.66066144	157.368175	63.29413865	77.54705027	36.17697815	58.52576573	76.05651872	88.15680297
yvrN	104.2569681	39.75322502	107.8587942	104.5464309	228.8090016	226.4423514	179.2712091	394.5324075	244.7220013	332.4514823	312.5623072	309.9732695	280.916976	329.6976972
yvrO	94.54963607	55.06256836	113.3389553	105.4196502	148.570101	225.5025598	145.4117459	369.9021819	185.8506598	126.7638876	172.4458978	190.019017	264.1108939	267.6121857
yvrP	50.73818474	29.8984751	33.56765848	36.65657274	49.1800058	138.4287697	97.47767934	524.209613	145.1096848	131.4162619	192.1381245	215.4187475	297.5524115	290.4206041
yvsG	103.9683067	77.7084726	228.4920247	283.6562811	543.8255035	468.2061258	326.0614337	329.9263054	199.0517852	340.6154345	412.428437	356.8069731	334.531905	333.6056702
yvsH	68.87936799	181.7737419	2018.405042	2010.028163	1194.341755	1221.129085	908.9140094	436.8517622	205.7858536	213.7825074	390.1810766	348.2549382	378.7232024	311.2650965
yvtA	64.1776919	57.24191371	918.4134755	724.5794101	895.1589073	750.6517797	671.3866313	983.6491407	959.4075616	1197.657768	781.444715	655.749049	614.3853478	671.3866313
yvyC	66.02772348	47.27481803	65.14127263	46.78583835	106.9653707	134.6434277	89.4494062	184.6948719	188.4450384	275.5174719	229.6033689	196.7200232	224.7223802	311.2650965
yvyD	101.8992766	57.40084222	163.9372623	119.6768253	147.7485334	307.8321277	243.031583	1427.227892	11021.24817	4130.211655	713.1194781	291.0251451	547.608109	429.3469104
yvyE	85.21290325	106.226507	4176.27211	4184.965459	5116.707331	3645.750203	3038.197625	1644.006172	1516.994353	2612.110114	2079.469775	2118.753447	1613.524759	1985.105545
yvyF	59.34275497	0.00099985	426.6768421	404.7816277	440.8059844	502.5070407	348.9798675	865.2660576	792.3532767	996.6892791	852.7623894	651.6710069	893.2994107	856.3163135
yvyG	88.70847268	54.91011395	415.7291212	401.1505597	426.0857522	544.2025853	407.5971066	591.8139938	586.0987702	905.7694058	720.0733184	537.454942	581.6469836	846.8719293
yvyH	20.04263102	39.80837291	311.9130275	248.8271329	300.6622646	305.7057759	180.143152	699.8975754	349.7063057	608.8740429	528.5880502	316.7059145	476.7205478	402.5432536
yvzA	73.16085347	38.82731393	154.9866347	237.0421818	192.9388684	346.0891733	236.2220781	422.5563692	309.7584868	494.9023217	592.6349911	446.6497054	708.1936021	827.1470363
yvzB	70.76676181	47.40607354	177.1711637	170.5439776	211.5712814	173.7657574	76.32056783	161.0092764	89.82219047	129.4274663	74.28505052	84.97697014	103.8242759	119.9259452
yvzC	52.23699495	65.25425171	108.8350925	80.72815417	113.142724	137.758736	70.52192742	207.7925327	131.9639448	85.80560586	62.20678323	64.71373317	106.5952987	123.6398501
yvzD	74.9574516	160.1189223	855.7229659	463.0422413	332.9126775	431.1362322	367.0925435	422.2635769	350.9203981	361.2866159	354.8338907	337.092332	353.6062587	290.4206041
ywaA	75.89852796	51.98415337	304.4370214	198.0883192	187.6629449	315.6101953	254.9375368	372.7333245	299.414442	658.0256448	689.3056355	574.435062	543.8255035	676.0564946
ywaC	181.6477896	259.2140307	869.7759455	500.7684984	362.038672	395.3536681	253.0011268	742.3727784	452.5708959	709.1760477	297.7587306	213.4863472	206.0713312	300.0377046
ywaD	44.1089649	32.06661136	88.03467636	50.07435403	77.76235468	99.25033041	39.42393835	163.1437603	84.68297215	57.16261455	62.68289905	46.55938188	84.15633665	85.80560586
ywaE	73.41484955	448.2003608	2694.870067	768.5524979	552.181981	558.7271051	484.3815151	461.4402369	304.6481143	523.8463845	324.4832056	312.779034	294.4747247	350.9203981
ywaF	74.33655884	61.5633571	118.4389668	44.29279091	97.34264021	111.8948634	45.06701526	267.9834322	66.76406999	61.99156411	75.32203118	67.13531696	107.9335821	122.7007281
ywbA	85.80560586	54.26687774	130.2374006	85.86510239	112.5950817	152.5353695	70.32666992	296.5229584	131.8725061	136.33385	71.30839365	83.98152029	124.6725464	155.2016408
ywbB	46.91573623	41.81648812	93.18333114	81.17704956	113.142724	115.9211498	36.96274511	373.7681947	64.89340671	88.0957185	79.7271946	61.9056851	112.7512799	156.1728653
ywbC	40.9275386	113.6930299	1089.915067	779.281091	811.8109559	840.4394074	545.3354001	1633.782251	766.9559984	1827.936198	956.0882636	631.2203906	639.5884163	732.6599783
ywbD	44.26210013	71.90399379	468.5307741	362.289705	322.6888682	340.6154345	201.411186	532.6337365	224.2555687	337.3260676	350.9203981	250.0373834	294.8832364	278.7832359
ywbF	143.2111489	108.0833136	395.9021248	231.5211207	258.1382285	291.0251451	241.0184869	730.6314269	433.8342067	481.3691917	276.8575395	240.0182007	309.1150314	468.8556474
ywbG	53.92939709	76.00381863	852.7623894	445.4130446	174.2482069	357.5497043	280.1391875	292.0355113	118.9325663	265.5795038	244.3829796	201.411186	271.5360618	306.5545484
ywbH	80.8961983	146.3217069	2476.350824	1277.404746	1349.304271	1283.617813	1126.787696	750.1316478	333.8369882	1442.144488	970.1069523	1149.666736	870.0774391	1292.546081
ywbI	68.54597268	68.5935016	390.7223575	196.8564264	289.8173189	257.9593627	189.3616012	253.8794831	223.9448998	238.6909405	221.7822352	182.7845094	204.7897929	276.4739993
ywbL	58.16179945	135.5799468	1343.238713	853.3536841	452.8847029	649.8666936	722.5732318	1528.605064	603.4121768	1520.152136	1014.814273	616.9458253	801.7451994	1059.376723
ywbM	85.74615056	119.9259452	1878.02428	1187.737246	862.8703534	862.8703534	1182.807843	1514.892809	951.4605304	3106.339933	1976.866867	1269.460685	1200.982988	1620.249193
ywbN	98.01971181	96.87147475	1349.304271	901.3852299	740.8306616	632.9729336	655.2946759	929.299615	568.4934828	1639.454332	1036.856123	728.1036342	746.500802	915.8706194
ywbO	82.88275193	83.34362813	571.258533	401.4287125	256.5328909	354.5880238	213.338421	600.9078673	260.8361463	254.5843632	254.7608888	190.019017	262.6504052	300.245747
ywcA	79.3412928	40.67301406	99.66396046	57.44064324	106.7431736	123.8113702	72.80673458	234.4278237	150.43537	161.2326374	77.60082042	101.0552175	104.1847277	154.1295848
ywcB	70.96324119	43.68299897	75.68838402	63.07515756	100.9851956	139.4882704	53.92939709	180.8939064	108.0084219	179.6443809	65.29949819	66.39487594	102.9642715	135.8621707
ywcC	135.20456	68.83164099	127.9113079	114.0086913	271.5360618	289.8173189	231.360698	544.9575334	394.5324075	754.3028151	474.4130877	435.34037	357.0543786	447.2693227
ywcD	83.92332891	73.61868117	300.8707401	295.2923149	331.3012875	773.3619638	945.5434862	1698.44643	1755.906123	2347.647356	1872.824503	1730.532115	1415.405779	1577.036133
ywcE	67.13531696	45.09826416	136.9969534	82.13925744	199.0517852	192.1381245	59.92142384	428.1581568	86.70239856	188.5757038	97.27519081	89.4494062	214.3760608	161.1209182
ywcH	69.84088813	53.33460526	179.7689441	125.5397125	94.22251918	157.8050977	91.64599944	596.3435963	654.386874	303.1735326	154.664684	92.0279381	133.8988723	169.6008982
ywcI	77.38596325	32.60451829	94.58241016	59.71411146	83.57502637	112.3611901	72.75628629	185.0793337	103.1071093	169.7184973	98.4282132	117.2139119	97.74831987	160.1189223
ywcJ	NA	31.12495832	68.80778989	47.76890827	70.8158306	117.7840193	45.0045824	196.0394236	52.92949558	51.37519288	44.29279091	40.05748668	84.03975203	57.84017451
ywdA	76.85141936	51.33959465	289.6165025	204.9317915	118.1110391	266.8712348	135.6739563	472.4441562	142.715676	221.4749928	420.2197037	416.7389108	582.8577429	617.8016869
ywdC	93.31260024	52.78294711	72.75628629	48.20129493	116.1624519	214.8223071	54.00421095	436.5490646	121.7687394	124.4135665	86.22294892	50.52760875	204.2227814	197.2662037
ywdD	97.41013637	61.99156411	174.3690284	139.2950325	144.7079126	242.8631847	125.1921246	578.4305739	129.0691142	193.340491	174.9743938	129.4274663	254.9375368	243.8753275
ywdF	77.87023095	49.24823105	272.573217	261.0170068	417.8959596	582.0502903	602.1587201	1420.319712	864.0673752	1294.339173	961.4046693	754.3028151	693.1385749	771.2207189
ywdJ	91.3922547	75.53115797	428.6035532	355.0799281	430.5389646	526.029537	476.0601306	902.6356817	1236.460126	1161.682417	887.128941	622.530193	588.5413622	790.1594496
ywdK	78.57508377	79.17647864	918.4134755	696.5098764	498.6901855	630.7830136	435.6422295	576.0299442	661.2261634	698.9279836	565.3498097	406.4685726	410.7167572	478.7073012
ywdL	98.22375014	62.29307995	136.2393834	111.6624263	93.96164071	222.0899039	107.7093737	329.2409558	148.8793653	109.5921004	93.50684023	99.7330662	159.7863103	188.1839791
yweA	32.74039903	29.34412938	118.9737923	72.40412562	70.66872622	127.4687684	45.06701526	240.0182007	129.6070153	80.22611331	72.00374302	59.21948339	124.8454991	132.7897519
ywfA	62.55268905	44.38499101	310.9416359	263.7450121	209.382927	382.1512661	323.1365202	333.8369882	177.7862574	256.5328909	210.5472176	247.4511608	188.4450384	185.7218826
ywfC	51.26847217	34.58321287	127.3804444	61.47807129	70.57082644	124.4135665	61.0111069	233.4548904	108.9105574	144.8082512	125.1053781	89.07816908	136.8071669	164.2785149
ywfD	77.27875786	47.90153558	127.02776	63.82280009	139.2950325	147.5438524	102.8929268	352.382874	168.1960483	284.6410643	193.340491	181.3961468	164.7346237	222.0899039
ywfE	147.1353405	33.94200772	64.48984067	55.94743171	65.02848915	173.1645736	106.1529019	332.4514823	151.0623159	242.3586896	153.064934	113.6142512	158.4627572	234.265387
ywfF	77.01139366	47.5706555	132.9739652	91.01295428	119.262775	247.6227404	184.3112088	305.7057759	130.5085034	183.5462717	182.4048146	201.1321643	210.2555394	231.5211207
ywfG	54.30450571	35.85245485	65.86773337	60.42191483	111.8173307	112.0500902	72.30382173	243.200098	175.0957189	196.7200232	144.3072528	141.5335236	137.5678941	170.6622307
ywfH	119.1801369	97.41013637	1046.966815	522.0340137	340.6154345	452.2573064	322.4652749	380.565244	491.8245703	405.9054779	341.0879552	279.1699796	374.8059382	384.276249
ywfI	68.64106348	95.8694998	785.7900012	482.7056824	304.6481143	415.8732269	268.1692485	539.6948087	421.9709875	611.8354969	332.2211243	248.310249	275.7085123	300.245747
ywfK	72.55484242	48.84029469	249.4315241	183.5462717	333.6056702	362.289705	268.3551937	667.2113405	438.6723608	644.0371056	371.9590527	334.531905	314.9545843	371.4437652
ywfL	108.2332528	39.20593062	152.0076373	167.4979931	283.4597336	420.5110788	321.1269644	596.3435963	588.5413622	715.0994086	396.7262367	334.7638652	288.4145225	426.6768421
ywfM	99.80221985	55.7538683	125.1053781	89.13993476	150.6440624	190.5465927	92.98976317	315.3915068	136.33385	153.1710673	142.1233707	97.81609733	130.4180732	165.3065408
ywfO	27.85761803	49.7629463	935.763405	1097.496026	1660.037366	938.3614921	723.5756257	688.350717	720.5726082	1322.452327	1362.461738	814.064897	829.443557	918.4134755
ywgA	74.18214092	41.47011089	409.0121812	655.2946759	811.8109559	773.8982033	480.7023346	537.0825357	500.4215124	1057.909133	672.3180162	525.3008104	401.9855968	577.6292544
ywgB	76.90470717	153.5963369	826.5739003	408.162548	398.3796104	379.7747031	276.2824285	670.9214228	361.7878128	666.28703	420.8026559	279.5572597	340.851613	385.8777368
ywhA	110.584088	150.8530442	631.6580709	485.3898061	385.6103595	468.8556474	328.1018686	730.6314269	375.0658239	367.8566852	368.3669965	239.6856953	388.2924916	389.6405455
ywhB	270.9720051	149.2927193	274.7546333	192.8051797	221.7822352	363.2955792	219.1842008	575.630809	231.0401862	387.2174073	262.2865467	239.0220659	320.4598934	340.1435684
ywhC	86.76251692	140.2639061	1183.627988	972.1263319	839.8570611	754.8258393	648.9664113	943.5793267	638.7023728	553.7150789	711.6381286	669.06381	742.3727784	688.8280108
ywhD	95.40546476	84.03975203	689.3056355	722.0725558	722.5732318	639.145241	402.5432536	669.5277305	728.6084922	1020.457229	552.5648571	451.3178408	488.7659592	649.4163965
ywhE	92.66804303	62.68289905	119.3454703	84.68297215	140.1667163	202.952739	131.4162619	613.9596359	188.5757038	264.8441809	197.9510624	157.0412771	238.1951124	256.5328909
ywhH	54.98628832	63.33802601	118.1110391	80.33740744	133.6207267	139.8755506	66.30289687	288.4145225	100.775421	100.0099687	83.98152029	82.08234258	120.8438297	123.7255804
ywhK	122.5307466	45.95022434	128.2664455	73.56767027	129.5172097	235.7313785	132.2386416	328.7848471	276.8575395	108.0833136	112.4390999	105.2736088	147.5438524	258.3172183
ywhL	89.63560454	57.84017451	104.9457549	66.44091331	141.9264824	165.8804436	59.46628315	252.8258205	98.22375014	88.52420026	71.16026608	68.87936799	133.1584341	152.0076373
ywiB	42.6359944	55.3687482	417.3170342	533.3726357	576.829045	1443.144453	1545.652192	2427.069995	1728.13475	2000.299067	2247.335808	1965.935127	1671.583839	1841.926783
ywiE	144.7079126	139.1020624	1221.129085	939.0121402	1452.175397	1594.623367	1917.485563	2772.554299	2659.611858	2715.495957	2092.482729	1967.298281	1884.544308	2130.534946
ywjA	69.11849983	52.89282036	334.7638652	270.0345132	204.5060906	330.1550722	373.7681947	610.9879004	490.1229866	619.5169737	462.4007732	380.0380341	447.2693227	473.4275984
ywjB	63.20645513	50.21338227	322.9126167	298.999653	395.0797248	257.9593627	193.4745508	437.1546698	309.9732695	541.5684934	344.4140054	279.1699796	296.5229584	315.6101953
ywjC	55.06256836	38.42570968	53.85468687	36.98837461	79.67195106	263.1971396	246.9371353	1227.919272	3782.173945	1844.482007	600.0754092	267.2414534	401.9855968	397.8277216
ywjD	44.81780227	52.6368044	210.2555394	173.0445866	147.6461574	171.6112117	100.5660821	206.0713312	201.9703913	125.1921246	87.8518036	89.88447205	115.200247	128.8903104
ywjE	84.85924866	90.19652833	987.0641231	452.5708959	570.0718685	394.2590332	310.1882011	549.5092666	489.1048634	489.4440026	341.0879552	305.0707391	282.4790375	305.2822713
ywjF	74.9574516	64.0443768	247.4511608	161.1209182	209.6733947	244.7220013	168.546166	323.1365202	257.0668911	346.8095942	250.3842492	212.1586955	215.4187475	298.999653
ywjG	84.03975203	140.6533398	735.7133704	663.5217743	578.4305739	576.0299442	285.431352	519.8674436	218.2745323	312.5623072	321.5724496	315.6101953	397.0013216	382.1512661
ywjH	80.67221706	183.2919989	981.9460826	900.7606537	905.7694058	1998.913046	2416.997055	3055.091767	4290.707977	3425.265254	4173.378341	3382.794916	3025.588354	3610.542727
ywjI	72.55484242	55.13895422	375.3258898	435.6422295	514.4902761	1062.318015	964.0739477	773.3619638	1127.568996	806.203368	1300.634606	1033.268873	1021.872864	1091.427058
ywkA	67.50862829	105.0549259	301.7060884	147.7485334	219.9451533	202.952739	169.836178	497.6542658	455.4030047	287.6159752	212.0116893	254.9375368	233.2931278	261.3791042
ywkB	71.90399379	54.30450571	111.044952	64.57930457	85.0358921	114.8016844	53.33460526	217.0675109	118.6855099	84.85924866	64.4451552	70.47306228	98.4282132	102.4658958
ywkC	94.48412196	112.4390999	646.9453334	404.22087	192.1381245	412.7144097	273.4247445	699.4126115	507.0555504	445.7218884	410.1477773	285.6292665	364.8096292	398.3796104
ywkD	62.24991663	76.79816847	205.0028278	118.6032719	137.9498426	215.7175884	115.0406562	446.9594067	408.162548	292.8463291	238.0300653	132.6977409	261.1979928	204.5060906
ywkE	70.22924401	216.0168438	2650.4103	1980.981923	815.7594586	1158.46601	897.6442586	1310.589352	664.4422487	716.5879632	779.281091	725.0818244	650.3173031	710.1598562
ywkF	63.07515756	88.83153402	1351.176101	1091.427058	669.06381	665.364	426.9726944	683.5959313	328.3293703	410.4321687	383.743898	286.2238338	370.1586674	377.674613
ywlA	88.279099	106.5952987	445.1044148	344.4140054	194.6852804	347.5315148	139.9725386	554.4832233	213.4863472	228.8090016	179.0228586	119.9259452	252.3006303	231.0401862
ywlB	204.6478926	42.16575846	138.0454953	99.7330662	132.7897519	272.4787667	250.9054503	355.3261361	251.6020732	259.9337218	191.4733771	260.1139566	153.064934	398.3796104
ywlC	56.10276616	65.25425171	1358.689424	935.763405	343.6985607	387.7545769	293.2525819	585.2868277	497.6542658	548.7480128	500.7684984	326.2875206	326.7401648	249.5179855
ywlE	54.19169999	98.22375014	1621.372653	1179.532946	820.2955547	928.0122248	854.5375039	895.7795993	375.0658239	922.8804737	1010.602543	951.4605304	663.981852	799.5253684
ywlF	220.4029922	189.7557773	2225.632998	1594.623367	617.3736078	1370.037816	1406.603503	1661.188415	952.1202612	1893.710394	1933.501274	1603.490399	1408.554822	1543.510947
ywlG	114.5632091	106.5952987	1481.661323	991.1777555	828.2945007	688.8280108	700.8685123	857.5042432	566.9194673	1572.669716	1082.386474	1071.190978	869.4745564	947.5117343
ywmA	105.8589912	534.1125599	6598.854992	4874.369828	3132.285497	2046.580926	1019.043555	1181.988268	334.9959863	344.8917957	259.7536119	158.9027189	452.2573064	250.9054503
ywmB	108.4585517	53.85468687	940.3147902	976.8545798	1325.20515	1453.182317	1274.751217	1482.688689	1227.068438	1612.406736	1371.938409	1551.018307	1233.036678	1342.773263
ywmC	62.55268905	39.04321633	127.2921816	104.3292585	114.9609437	206.5002904	150.9576438	464.6498075	161.5682601	124.0690966	127.8226773	111.2761037	167.1500527	257.6020028
ywmD	84.62429473	38.69298163	157.5318791	96.00249531	126.8517841	201.550842	150.9576438	374.2867068	163.5967185	171.017482	125.6267602	139.198514	146.5246926	234.7530351
ywmE	72.30382173	48.84029469	232.1639242	156.1728653	193.4745508	197.8139007	125.1921246	430.2406411	255.4682161	351.4072144	178.1563382	136.4283822	200.8535291	207.0736252
ywmF	57.08342524	28.26608165	59.83841266	35.16333496	70.76676181	137.758736	58.444688	405.0622982	474.7420398	294.6789098	133.1584341	67.18186775	107.5601603	148.6731177
ywnA	47.27481803	274.7546333	1142.121168	508.8159198	382.9467541	380.565244	358.5424181	580.0365493	494.9023217	609.7187069	665.364	697.9597349	425.7905144	480.7023346
ywnB	40.44809915	96.40258986	383.743898	171.7302048	141.2395187	124.0690966	73.97674922	262.2865467	165.5358633	151.6918747	174.7319959	151.4817308	127.9113079	145.9165789
ywnC	68.11969168	59.9629726	249.8641308	205.7858536	205.5007715	223.9448998	96.46943421	262.4684129	158.4627572	172.9246828	111.6624263	139.6817763	134.8302126	139.391618
ywnE	71.80438275	142.6167873	933.1725114	1066.006116	741.3443443	868.8720913	587.3187964	401.7070581	283.8529648	176.558198	275.326564	251.079425	364.3042461	329.0128224
ywnF	50.14381996	61.05341124	343.6985607	211.2781846	219.3361804	205.2160843	182.278425	376.3679581	359.5378882	266.8712348	159.4543892	163.2568821	159.5649529	152.3240571
ywnG	52.23699495	74.23357789	355.2030108	351.8947061	300.6622646	293.6593982	223.0154732	316.4864668	295.7019608	293.2525819	338.9667611	333.143515	288.8146272	283.8529648
ywnH	65.43542596	150.3311323	1025.42055	746.500802	502.15885	659.8526108	509.1687264	647.1695864	607.1882237	658.4819115	664.4422487	632.5343422	599.6596128	573.241799
ywnJ	36.45386807	25.4219008	55.06256836	45.31761402	81.68504121	117.4579049	27.89626367	221.3215312	67.55543793	109.2129406	74.59463668	34.39197353	121.8531723	95.00950852
ywoA	93.50684023	71.16026608	668.368532	974.8253783	774.4348146	906.3974549	543.0721236	754.3028151	393.7128528	833.4778215	661.6846493	488.0888552	492.8483549	615.2376574
ywoB	70.47306228	41.87449829	73.23695988	41.38396582	86.94312221	141.8281405	51.41081579	250.7315962	107.1137591	101.1252879	122.2762159	97.27519081	139.7786299	153.7028387
ywoC	111.2761037	52.52746296	167.8466578	131.9639448	143.8079876	217.8211148	125.6267602	359.7871873	259.2140307	250.3842492	192.9388684	142.9136591	173.5250338	232.4859949
ywoD	103.3933795	NA	42.72474571	73.46575449	103.1071093	138.8131083	39.04321633	348.4964138	174.7319959	129.4274663	129.876806	68.30882163	144.9086595	147.9534984
ywoE	103.6086037	58.32328196	87.00340748	73.21158229	113.4568575	163.1437603	63.55791971	302.7535361	123.3830154	98.4282132	104.618922	96.73727541	151.0623159	139.391618
ywoF	175.3386214	41.72962353	233.6167651	176.4358596	172.8048621	333.143515	218.5773349	391.2643893	270.2217517	349.4639918	324.258369	260.2943164	258.8549327	310.6185114
ywoG	88.76998202	633.8510289	3169.413107	1123.667904	630.3459396	740.3173348	529.6883617	532.6337365	299.2069756	241.6876593	256.1775072	259.9337218	292.4406392	332.4514823
ywoH	66.30289687	980.9256635	4007.536653	1547.796407	917.7771004	800.0797493	580.4387393	605.087512	290.0182746	200.5752799	187.2731163	155.3092557	220.0976605	222.7065223
ywpB	62.46603269	71.30839365	357.5497043	409.2957851	487.0749575	832.9002989	776.5849832	1024.710029	762.1863706	924.8015464	934.4670603	793.4524733	764.3025322	781.444715
ywpD	81.00842201	84.62429473	273.0459599	172.4458978	114.4045008	229.2852915	144.007486	292.238005	267.9834322	177.0484005	144.7079126	150.43537	178.8988124	214.8223071
ywpE	79.67195106	58.32328196	87.76050972	63.6460908	111.8948634	146.5246926	59.9629726	213.634376	99.4569304	161.5682601	114.4045008	80.00398737	144.8082512	146.6262909
ywpF	95.27329633	96.67024548	835.2127932	510.9364321	600.0754092	563.7844982	487.0749575	1463.289999	940.9667927	2418.672971	1164.907753	1152.858712	1019.043555	1448.154688
ywpG	103.9683067	30.82438061	52.56388485	22.4866992	53.51976959	161.2326374	91.07606152	219.3361804	127.734108	116.0819621	92.47554547	103.1786024	104.3292585	188.5757038
ywpH	130.9615961	76.16202856	605.087512	420.5110788	483.3753186	345.8493656	244.8916885	510.9364321	306.7671095	403.101684	289.4158252	247.6227404	252.8258205	285.0359343
ywpJ	35.04167907	69.59925701	870.6807399	352.8717192	329.6976972	252.8258205	207.7925327	342.0349641	172.2070027	289.8173189	254.5843632	190.9432354	202.952739	232.6471978
ywqA	73.46575449	79.45135946	1523.316493	1457.216984	831.7464539	1052.059074	853.9453889	501.8109007	221.168176	160.7862248	273.9939068	268.1692485	385.6103595	356.5597391
ywqB	50.3527965	95.60406126	1333.49805	1129.91615	641.3641926	674.6521353	619.946539	458.8885502	149.2927193	191.6061423	274.7546333	226.285448	253.5277752	249.5179855
ywqC	54.19169999	43.50170374	225.0341276	202.6715817	366.3299891	316.7059145	246.9371353	636.0516003	563.393848	596.3435963	390.1810766	407.8797293	403.9407825	432.0336876
ywqD	46.36614895	30.33686288	155.0403583	170.4258065	188.0535851	262.4684129	175.2171281	530.055641	438.3684017	205.2160843	349.4639918	234.590373	356.8069731	346.5692874
ywqE	41.84548315	24.10064747	96.80435183	97.14043219	104.4015991	231.8422997	136.1449821	471.1360771	274.5642539	157.2591335	195.2258116	140.9461246	207.3608892	245.2314159
ywqF	59.54877809	62.72636258	931.2340498	1096.735563	608.8740429	902.6356817	700.3828756	1255.459697	820.2955547	500.0747668	468.8556474	320.2378445	421.0944352	471.7896633
ywqG	89.94679681	53.81737058	229.9218875	212.6003262	325.1586515	305.0707391	170.5439776	496.6204981	269.2868555	284.6410643	291.8331578	287.6159752	337.7940252	368.8780157
ywqH	123.5541792	34.60719243	220.7087475	190.5465927	281.5017342	332.4514823	262.6504052	768.0199625	792.9026845	1445.146464	1149.666736	1223.670994	1003.621801	1428.217514
ywqI	126.4129103	30.19002403	228.4920247	202.2505758	174.4899337	284.6410643	242.8631847	592.2243502	608.030549	707.2125174	907.0259396	1039.734887	862.2724645	1024.710029
ywqJ	47.53769346	35.13897004	147.7485334	152.3240571	112.0500902	200.9927984	133.6207267	408.7287738	410.7167572	501.115725	590.1754096	472.1167964	589.3578196	607.6092404
ywqK	28.09029752	19.11985928	183.355534	194.6852804	234.7530351	194.2808644	117.7840193	494.2167167	394.5324075	942.9255139	501.115725	417.8959596	502.5070407	438.9765308
ywqL	72.2036568	55.3303828	346.68942	235.0786975	390.9932795	297.5524115	221.168176	267.6121857	385.0761604	583.2618891	356.5597391	369.3897438	286.2238338	367.6017947
ywqM	78.41186124	96.60326199	616.0911493	409.2957851	402.5432536	430.2406411	324.4832056	471.1360771	290.6219781	279.3635525	227.2285023	278.2041248	306.9798179	312.779034
ywqN	206.7867591	46.33402152	230.400494	191.0756331	260.8361463	334.531905	216.0168438	405.3431633	231.6816545	326.9667224	177.663068	201.550842	171.254727	312.9959111
ywqO	62.42274954	42.78401585	139.2467649	115.9211498	100.6358134	140.848462	71.80438275	166.8028351	86.94312221	80.05946113	53.81737058	54.4930373	89.13993476	94.15723173
ywrA	54.0791286	111.7398517	735.7133704	260.4748012	124.1551245	162.2416028	82.19621178	184.4390079	77.43962171	106.521438	84.68297215	70.91407026	92.41146851	112.2833342
ywrB	54.22927584	113.6142512	917.4590782	254.5843632	121.600049	159.3439021	120.8438297	239.3536506	105.1277697	245.0614933	163.1437603	127.9113079	135.1108759	148.570101
ywrC	89.63560454	259.9337218	1666.37802	482.7056824	309.7584868	273.9939068	208.5139361	422.5563692	162.9177517	330.1550722	210.8393004	186.7546041	208.9479798	232.1639242
ywrD	NA	0.00099985	65.05103021	24.88147315	56.76776353	96.33579183	12.84379822	183.8008974	54.37983994	29.40521227	31.42846705	19.86283986	67.93108537	69.35846188
ywrE	125.9755548	111.6624263	180.143152	80.5046382	99.80221985	200.7143562	56.92537559	367.3470809	128.9796813	120.8438297	80.22611331	65.9819724	148.570101	175.460199
ywrF	76.53246699	48.40217591	79.28631666	55.94743171	76.37348755	162.4666734	130.7801706	263.5622614	388.2924916	394.5324075	160.7862248	154.9866347	146.931509	285.8273183
ywrJ	70.86493341	54.94818793	89.38742608	40.22442798	78.19475851	144.9086595	37.50471308	299.6220522	95.00950852	43.62248343	62.33627319	46.52712055	117.2139119	117.7840193
ywrK	100.4267645	76.90470717	84.09802414	66.85668882	194.8202727	203.0934639	78.95725887	404.5011517	198.776032	145.3109891	112.2055323	83.74899657	137.0919454	164.8488486
ywrO	121.3474515	80.33740744	524.209613	348.9798675	309.7584868	469.1807461	356.5597391	629.4727	492.8483549	822.5730527	613.1090968	527.4900243	531.5273065	737.2448351
ywsA	19.57580866	22.39337385	30.95284255	28.74023593	175.947353	124.5861599	15.97783466	719.0757764	420.5110788	106.5952987	103.5368126	24.3187977	82.94022179	109.1372661
ywsB	90.76096228	56.37563994	127.6013692	113.3782424	258.4963322	545.3354001	666.7490251	2630.278777	10854.45748	6770.281006	1668.111489	1210.175024	1370.987783	2057.961104
ywsC	125.5397125	30.69645182	73.66972744	61.64876122	62.98777741	200.8535291	113.5355271	255.1143073	106.9653707	210.9854937	127.8226773	132.4220904	120.7600961	188.4450384
ywtA	33.47471807	22.19249551	80.5046382	56.41473011	76.6386371	120.5928031	86.3425622	175.947353	100.775421	118.1929358	117.7840193	89.75995204	118.3568996	122.4458442
ywtB	58.60695593	33.49792902	102.5724871	77.97825688	140.1667163	142.8146333	91.45562494	259.7536119	179.8935936	155.2016408	180.143152	121.3474515	130.6895521	174.1274691
ywtC	111.5077366	39.56080835	91.48732654	72.45432974	134.3637355	163.7101544	106.1529019	263.1971396	108.4585517	237.8651326	137.4725724	107.6347412	129.1586091	203.6573398
ywtD	115.3600592	75.89852796	157.4772921	116.7274452	243.7063446	256.5328909	180.643308	653.0275285	695.0630297	1033.985329	393.167429	240.5178238	297.1402021	476.3902247
ywtE	46.49488159	42.87307528	130.5989964	199.4661324	270.2217517	487.750655	508.4633577	1319.705222	1237.317472	981.605825	901.3852299	592.6349911	648.9664113	689.7835914
ywtF	91.45562494	538.9471512	4231.636532	3000.526591	3811.121798	2164.772947	2455.838543	1693.743859	1193.514187	1600.159499	1401.737025	1741.36148	982.9675633	1087.651007
